From.Grade,To.Grade,Is.Non.Annual.,Days,Departure.Date,Deposit.Date,Tuition,FRP.Active,FRP.Cancelled,Cancelled.Pax,Total.Discount.Pax,Initial.System.Date,Parent.Meeting.Flag,MDR.Low.Grade,MDR.High.Grade,EZ.Pay.Take.Up.Rate,School.Sponsor,FPP,NumberOfMeetingswithParents,SingleGradeTripFlag,Retained.in.2012.,Ability_to_Pay,Travel.Type_B,Travel.Type_N,Travel.Type_T,School.Type_Catholic,School.Type_PUBLIC,School.Type_Private non-Christian,SPR.New.Existing_NEW,SchoolSizeIndicator_M-L,SchoolSizeIndicator_S,SchoolSizeIndicator_S-M,SchoolSizeIndicator_missing,Region_New_Mountain,Region_New_North East,Region_New_Northen California,Region_New_Pacific,Region_New_South Atlantic,Region_New_South Central,Region_New_Southern California,Region_New_Texas,Region_New_West North Central,DepartureSeason_Winter
7.0,8.0,1.0,3.0,40639.0,40452.0,1189.0,16.0,2.0,2.0,1.0,40200.0,1.0,-1.0,8.0,0.33299999999999996,1.0,21.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,5.0,40639.0,40501.0,1944.0,22.0,3.0,2.0,2.0,40325.0,1.0,0.0,8.0,0.23800000000000002,0.0,42.0,1.0,1.0,0.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5.0,5.0,1.0,5.0,40639.0,40436.0,539.0,12.0,0.0,0.0,3.0,40311.0,1.0,-1.0,8.0,0.222,0.0,36.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8.0,8.0,0.0,5.0,40639.0,40460.0,439.0,29.0,6.0,12.0,5.0,40285.0,1.0,7.0,8.0,0.203,1.0,69.0,1.0,1.0,1.0,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,3.0,40639.0,40480.0,496.0,21.0,3.0,4.0,3.0,40254.0,0.0,0.0,12.0,0.163,0.0,43.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,12.0,0.0,4.0,40639.0,40522.0,635.0,19.0,2.0,5.0,4.0,40495.0,1.0,8.0,12.0,0.105,0.0,38.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.0,8.0,0.0,6.0,40639.0,40330.0,2382.0,0.0,0.0,1.0,5.0,40251.0,1.0,6.0,8.0,0.0,0.0,44.0,2.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,0.0,2.0,40640.0,40487.0,374.0,0.0,0.0,0.0,2.0,40317.0,0.0,6.0,8.0,0.0,1.0,42.0,0.0,1.0,1.0,3.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7.0,8.0,0.0,3.0,40640.0,40466.0,1232.0,21.0,4.0,6.0,5.0,40255.0,1.0,6.0,8.0,0.1,0.0,50.0,1.0,0.0,1.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,3.0,40640.0,40473.0,699.0,61.0,5.0,2.0,10.0,40383.0,1.0,6.0,8.0,0.184,0.0,87.0,1.0,1.0,1.0,3.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8.0,8.0,1.0,4.0,40640.0,40466.0,1470.0,13.0,3.0,5.0,3.0,40261.0,1.0,6.0,8.0,0.14300000000000002,0.0,14.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8.0,8.0,0.0,4.0,40640.0,40480.0,1425.0,71.0,6.0,7.0,8.0,40206.0,1.0,6.0,8.0,0.337,0.0,98.0,2.0,1.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,3.0,40640.0,40512.0,429.0,33.0,0.0,0.0,5.0,40460.0,0.0,7.0,8.0,0.07,0.0,57.0,0.0,1.0,0.0,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,5.0,0.0,1.0,40641.0,40501.0,415.0,5.0,0.0,0.0,1.0,40327.0,1.0,-1.0,8.0,0.364,0.0,11.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,0.0,1.0,40641.0,40483.0,400.0,31.0,6.0,9.0,3.0,40316.0,0.0,0.0,5.0,0.096,1.0,83.0,0.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,0.0,1.0,40641.0,40512.0,425.0,3.0,3.0,3.0,1.0,40341.0,1.0,0.0,6.0,0.0,1.0,7.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,0.0,1.0,40641.0,40464.0,429.0,16.0,1.0,1.0,2.0,40430.0,0.0,0.0,6.0,0.1,1.0,40.0,0.0,1.0,0.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,0.0,1.0,40641.0,40494.0,470.0,4.0,0.0,0.0,1.0,40432.0,1.0,-1.0,8.0,0.16699999999999998,0.0,12.0,1.0,1.0,1.0,3.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,0.0,2.0,40641.0,40481.0,607.0,14.0,11.0,23.0,2.0,40304.0,0.0,4.0,5.0,0.042,1.0,24.0,0.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7.0,8.0,1.0,3.0,40641.0,40476.0,1095.0,40.0,2.0,5.0,5.0,40223.0,1.0,5.0,8.0,0.141,0.0,64.0,2.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6.0,8.0,0.0,3.0,40641.0,40533.0,516.0,0.0,0.0,4.0,2.0,40451.0,1.0,-1.0,8.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.0,5.0,0.0,5.0,40641.0,40445.0,843.0,24.0,10.0,12.0,2.0,40240.0,1.0,0.0,5.0,0.192,0.0,26.0,2.0,1.0,1.0,2.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8.0,8.0,0.0,5.0,40641.0,40330.0,695.0,0.0,0.0,1.0,3.0,40306.0,1.0,-1.0,8.0,0.0,0.0,32.0,1.0,1.0,1.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,0.0,3.0,40641.0,40466.0,827.0,20.0,4.0,4.0,2.0,40223.0,1.0,-1.0,5.0,0.179,0.0,28.0,1.0,1.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.0,8.0,0.0,4.0,40641.0,40466.0,2130.0,9.0,2.0,2.0,1.0,40278.0,1.0,-1.0,8.0,0.182,0.0,11.0,2.0,1.0,1.0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5.0,5.0,0.0,5.0,40641.0,40466.0,715.0,17.0,0.0,0.0,6.0,40254.0,1.0,0.0,5.0,0.18600000000000003,0.0,43.0,2.0,1.0,1.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,5.0,0.0,4.0,40641.0,40330.0,781.0,36.0,7.0,11.0,8.0,40211.0,1.0,-1.0,5.0,0.151,0.0,86.0,2.0,1.0,1.0,2.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8.0,8.0,0.0,5.0,40641.0,40330.0,2049.0,27.0,11.0,13.0,5.0,40275.0,1.0,6.0,8.0,0.267,0.0,45.0,2.0,1.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,0.0,5.0,40641.0,40466.0,1994.0,16.0,3.0,2.0,2.0,40239.0,1.0,0.0,8.0,0.125,0.0,24.0,1.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,7.0,40641.0,40471.0,2217.0,45.0,11.0,11.0,7.0,40204.0,1.0,0.0,12.0,0.135,1.0,52.0,1.0,1.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,0.0,8.0,40641.0,40480.0,2199.0,13.0,6.0,6.0,2.0,40303.0,1.0,6.0,8.0,0.278,0.0,18.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,8.0,40641.0,40480.0,2199.0,48.0,2.0,5.0,6.0,40290.0,1.0,6.0,8.0,0.156,0.0,90.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,4.0,1.0,1.0,40642.0,40512.0,409.0,6.0,0.0,2.0,1.0,40312.0,0.0,0.0,5.0,0.316,0.0,19.0,0.0,1.0,0.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,1.0,1.0,40642.0,40512.0,408.0,9.0,3.0,2.0,1.0,40267.0,1.0,0.0,5.0,0.136,0.0,22.0,2.0,1.0,0.0,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,0.0,2.0,40642.0,40529.0,558.0,3.0,1.0,5.0,2.0,40311.0,0.0,-1.0,5.0,0.14300000000000002,1.0,35.0,0.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,0.0,3.0,40642.0,40494.0,1054.0,58.0,13.0,15.0,7.0,40227.0,1.0,7.0,8.0,0.27699999999999997,0.0,94.0,2.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,8.0,0.0,4.0,40642.0,40452.0,1631.0,6.0,4.0,5.0,1.0,40415.0,1.0,6.0,8.0,0.14300000000000002,0.0,7.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,5.0,40642.0,40473.0,2078.0,19.0,7.0,8.0,2.0,40276.0,1.0,6.0,8.0,0.225,0.0,40.0,2.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,0.0,5.0,40642.0,40466.0,2136.0,67.0,10.0,11.0,11.0,40234.0,1.0,6.0,8.0,0.191,0.0,89.0,1.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40642.0,40501.0,2246.0,31.0,10.0,11.0,5.0,40236.0,1.0,7.0,8.0,0.271,0.0,48.0,1.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40642.0,40501.0,1792.0,15.0,1.0,2.0,3.0,40257.0,1.0,6.0,8.0,0.21600000000000003,0.0,37.0,2.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40642.0,40470.0,1960.0,66.0,6.0,4.0,7.0,40247.0,1.0,7.0,8.0,0.16,0.0,119.0,1.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9.0,12.0,1.0,5.0,40642.0,40459.0,2620.0,15.0,7.0,8.0,2.0,40261.0,1.0,9.0,12.0,0.222,0.0,18.0,2.0,0.0,0.0,2.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40642.0,40451.0,1825.0,3.0,1.0,1.0,1.0,40204.0,1.0,-1.0,8.0,0.33299999999999996,0.0,3.0,2.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,6.0,40642.0,40482.0,2192.0,23.0,5.0,5.0,4.0,40236.0,1.0,5.0,8.0,0.35700000000000004,0.0,42.0,2.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,6.0,40642.0,40466.0,2210.0,13.0,0.0,0.0,2.0,40221.0,1.0,-1.0,8.0,0.059000000000000004,1.0,17.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,6.0,40642.0,40459.0,1945.0,22.0,1.0,1.0,5.0,40199.0,1.0,-1.0,8.0,0.133,0.0,30.0,2.0,1.0,1.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,6.0,40642.0,40466.0,2549.0,10.0,1.0,2.0,2.0,40236.0,1.0,0.0,8.0,0.059000000000000004,0.0,17.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7.0,8.0,1.0,6.0,40642.0,40466.0,2075.0,17.0,3.0,5.0,3.0,40232.0,1.0,-1.0,12.0,0.037000000000000005,1.0,27.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,6.0,40642.0,40452.0,2129.0,41.0,0.0,0.0,5.0,40288.0,0.0,6.0,12.0,0.15,0.0,60.0,0.0,1.0,0.0,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,6.0,40642.0,40485.0,2399.0,31.0,1.0,1.0,5.0,40270.0,1.0,0.0,8.0,0.14,0.0,43.0,1.0,1.0,1.0,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,0.0,7.0,40642.0,40482.0,2108.0,17.0,2.0,3.0,2.0,40281.0,1.0,0.0,8.0,0.21100000000000002,0.0,38.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,0.0,7.0,40642.0,40466.0,2490.0,20.0,1.0,4.0,2.0,40249.0,1.0,6.0,8.0,0.065,0.0,31.0,1.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,7.0,40642.0,40483.0,2326.0,14.0,2.0,2.0,2.0,40236.0,1.0,0.0,8.0,0.222,0.0,18.0,1.0,1.0,1.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,8.0,40642.0,40471.0,2359.0,14.0,1.0,1.0,4.0,40292.0,0.0,-1.0,8.0,0.265,1.0,34.0,0.0,1.0,1.0,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7.0,7.0,0.0,9.0,40642.0,40459.0,1569.0,28.0,5.0,6.0,3.0,40312.0,1.0,7.0,8.0,0.35600000000000004,0.0,45.0,1.0,1.0,1.0,3.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,4.0,40643.0,40473.0,2641.0,3.0,4.0,4.0,1.0,40254.0,1.0,6.0,8.0,0.14300000000000002,0.0,7.0,2.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40643.0,40466.0,872.0,7.0,2.0,4.0,8.0,40206.0,1.0,6.0,12.0,0.09,0.0,100.0,1.0,1.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.0,9.0,0.0,5.0,40643.0,40452.0,1966.0,9.0,4.0,4.0,1.0,40241.0,1.0,0.0,8.0,0.2,0.0,15.0,2.0,0.0,1.0,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,0.0,5.0,40643.0,40466.0,1593.0,40.0,4.0,4.0,6.0,40247.0,1.0,6.0,8.0,0.34,0.0,50.0,1.0,1.0,1.0,3.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,6.0,40643.0,40466.0,2048.0,12.0,1.0,1.0,1.0,40256.0,1.0,-1.0,12.0,0.214,1.0,14.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8.0,8.0,0.0,6.0,40643.0,40480.0,2129.0,13.0,2.0,4.0,3.0,40297.0,1.0,0.0,8.0,0.07400000000000001,0.0,27.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,1.0,5.0,40643.0,40466.0,1829.0,13.0,2.0,2.0,1.0,40234.0,1.0,0.0,8.0,0.16,0.0,25.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7.0,8.0,1.0,6.0,40643.0,40452.0,1999.0,21.0,5.0,5.0,3.0,40229.0,1.0,-1.0,12.0,0.267,1.0,30.0,1.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,6.0,40643.0,40446.0,2144.0,4.0,1.0,1.0,1.0,40283.0,1.0,0.0,6.0,0.125,1.0,8.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,6.0,40643.0,40454.0,1899.0,12.0,4.0,6.0,3.0,40275.0,1.0,0.0,8.0,0.172,1.0,29.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,0.0,6.0,40643.0,40330.0,2218.0,26.0,0.0,0.0,4.0,40219.0,1.0,-1.0,12.0,0.14300000000000002,0.0,42.0,1.0,1.0,1.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,6.0,40643.0,40466.0,2567.0,5.0,1.0,1.0,2.0,40305.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,1.0,1.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7.0,8.0,0.0,5.0,40643.0,40492.0,1999.0,6.0,2.0,4.0,1.0,40416.0,1.0,1.0,8.0,0.1,0.0,10.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7.0,8.0,1.0,7.0,40643.0,40461.0,2248.0,28.0,2.0,3.0,2.0,40059.0,1.0,-1.0,8.0,0.19399999999999998,1.0,31.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,0.0,6.0,40643.0,40330.0,2299.0,9.0,1.0,2.0,1.0,40275.0,1.0,0.0,12.0,0.115,0.0,26.0,2.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,0.0,6.0,40643.0,40487.0,962.0,38.0,2.0,2.0,3.0,40211.0,1.0,7.0,12.0,0.38299999999999995,0.0,60.0,2.0,1.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,0.0,1.0,40644.0,40512.0,406.0,15.0,4.0,4.0,1.0,40311.0,0.0,-1.0,6.0,0.042,1.0,24.0,0.0,1.0,1.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,0.0,2.0,40644.0,40512.0,598.0,11.0,5.0,7.0,1.0,40241.0,1.0,0.0,6.0,0.05,0.0,20.0,1.0,1.0,0.0,3.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.0,6.0,0.0,2.0,40644.0,40512.0,595.0,12.0,12.0,14.0,1.0,40221.0,1.0,-1.0,6.0,0.22699999999999998,0.0,22.0,1.0,0.0,0.0,2.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,6.0,0.0,2.0,40644.0,40512.0,598.0,7.0,5.0,8.0,1.0,40257.0,1.0,-1.0,6.0,0.25,0.0,12.0,1.0,0.0,0.0,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,0.0,4.0,40644.0,40478.0,879.0,58.0,5.0,3.0,29.0,40305.0,1.0,6.0,8.0,0.13699999999999998,0.0,212.0,1.0,1.0,1.0,3.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7.0,8.0,1.0,3.0,40644.0,40497.0,2211.0,1.0,4.0,6.0,1.0,40229.0,0.0,0.0,8.0,0.2,0.0,5.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,0.0,5.0,40644.0,40473.0,1980.0,11.0,3.0,6.0,2.0,40249.0,1.0,7.0,12.0,0.21100000000000002,0.0,19.0,1.0,1.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,0.0,5.0,40644.0,40330.0,1875.0,21.0,2.0,2.0,3.0,40207.0,1.0,-1.0,12.0,0.371,0.0,35.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,5.0,40644.0,40466.0,1910.0,8.0,1.0,2.0,1.0,40298.0,1.0,6.0,8.0,0.091,1.0,11.0,1.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40644.0,40337.0,1849.0,0.0,0.0,2.0,4.0,40236.0,1.0,-1.0,12.0,0.0,1.0,41.0,1.0,1.0,1.0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6.0,8.0,1.0,5.0,40644.0,40460.0,824.0,24.0,4.0,3.0,4.0,40228.0,1.0,-1.0,8.0,0.36,1.0,50.0,1.0,0.0,0.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40644.0,40466.0,2100.0,3.0,3.0,6.0,3.0,40282.0,1.0,6.0,8.0,0.111,0.0,18.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7.0,8.0,0.0,5.0,40644.0,40452.0,1999.0,11.0,6.0,7.0,1.0,40261.0,1.0,0.0,8.0,0.11800000000000001,0.0,17.0,2.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40644.0,40330.0,619.0,0.0,0.0,0.0,4.0,40275.0,0.0,-1.0,8.0,0.0,1.0,40.0,0.0,1.0,1.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40644.0,40483.0,1992.0,45.0,1.0,1.0,6.0,40236.0,1.0,-1.0,8.0,0.27699999999999997,0.0,65.0,2.0,1.0,1.0,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40644.0,40330.0,942.0,0.0,0.0,1.0,4.0,40214.0,0.0,0.0,9.0,0.0,0.0,37.0,0.0,1.0,1.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8.0,8.0,0.0,5.0,40644.0,40483.0,1891.0,15.0,4.0,5.0,2.0,40227.0,1.0,-1.0,8.0,0.263,0.0,19.0,2.0,1.0,1.0,2.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40644.0,40466.0,2160.0,8.0,3.0,6.0,2.0,40407.0,1.0,6.0,8.0,0.14300000000000002,0.0,21.0,1.0,1.0,0.0,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40644.0,40501.0,1891.0,5.0,0.0,3.0,1.0,40471.0,1.0,0.0,8.0,0.0,0.0,12.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5.0,6.0,0.0,5.0,40644.0,40330.0,1259.0,0.0,0.0,5.0,4.0,40284.0,1.0,0.0,8.0,0.0,1.0,22.0,1.0,0.0,1.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.0,8.0,0.0,7.0,40644.0,40466.0,2329.0,4.0,1.0,2.0,1.0,40316.0,1.0,7.0,8.0,0.0,0.0,14.0,1.0,0.0,1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6.0,7.0,0.0,7.0,40644.0,40466.0,2459.0,7.0,1.0,1.0,1.0,40421.0,1.0,6.0,8.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.0,8.0,0.0,3.0,40645.0,40490.0,1878.0,2.0,1.0,1.0,1.0,40444.0,1.0,7.0,8.0,0.2,0.0,5.0,2.0,0.0,0.0,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,0.0,3.0,40645.0,40491.0,1229.0,2.0,6.0,8.0,1.0,40463.0,1.0,-1.0,12.0,0.14300000000000002,0.0,7.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8.0,8.0,0.0,4.0,40645.0,40466.0,1404.0,17.0,0.0,0.0,2.0,40290.0,1.0,0.0,8.0,0.359,0.0,39.0,1.0,1.0,1.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,4.0,40645.0,40451.0,1334.0,18.0,1.0,1.0,2.0,40291.0,1.0,-1.0,8.0,0.304,1.0,23.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6.0,7.0,1.0,4.0,40645.0,40474.0,678.0,11.0,5.0,7.0,4.0,40263.0,1.0,-1.0,7.0,0.2,0.0,30.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8.0,8.0,0.0,4.0,40645.0,40330.0,689.0,0.0,0.0,4.0,8.0,40316.0,0.0,-1.0,12.0,0.0,0.0,72.0,0.0,1.0,1.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
